brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,vehicle_age,vehicle_age_for_calculation,annual_mileage,group_count,mileage_median,mileage_q1,mileage_q3,mileage_iqr,mileage_lower_bound,mileage_upper_bound,eligible_for_mileage_detection,mileage_anomaly,mileage_deviation_percentage,mileage_anomaly_reason
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,KANDY,2025-01-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,74.9,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,DEHIWALA-MOUNT-LAVINIA,2025-01-02,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,90.70925925925924,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,990.0,AUTOMATIC,PETROL,99000.0,KURUNEGALA,2025-01-02,NO LEASING,USED,NOT_AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,76.0,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1300.0,AUTOMATIC,PETROL,198000.0,RAGAMA,2025-01-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.75,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,MINUWANGODA,2025-01-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.810526315789474,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,990.0,AUTOMATIC,PETROL,165000.0,AMPARA,2025-01-01,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.0,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,KESBEWA,2024-12-31,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.5,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,MAHARAGAMA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,84.1,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,990.0,AUTOMATIC,PETROL,88000.0,HOMAGAMA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,86.0,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,BORALESGAMUWA,2024-12-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,76.75,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,KANDY,2024-12-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.75,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,990.0,AUTOMATIC,PETROL,88000.0,MATALE,2024-12-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,84.1,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,MIDDENIYA,2024-12-29,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,76.0,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,990.0,AUTOMATIC,PETROL,198000.0,COLOMBO,2024-12-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.810526315789474,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,NATTANDIYA,2024-12-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.5,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,DAMBULLA,2024-12-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,86.5,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,MALABE,2024-12-28,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,79.0,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,KESBEWA,2024-12-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,77.5,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,PILIYANDALA,2024-12-28,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,87.0,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,990.0,AUTOMATIC,PETROL,99000.0,KEGALLE,2024-12-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,77.56627906976743,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,COLOMBO,2024-12-27,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.75,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2024-12-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,77.56627906976743,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,KEGALLE,2024-12-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.0,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,KEGALLE,2024-12-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,87.0,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2000,990.0,AUTOMATIC,PETROL,275000.0,KURUNEGALA,2024-12-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,37.8,25,25,11000.0,3,275000.0,275000.0,275000.0,0.0,275000.0,275000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,GAMPAHA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.39868421052632,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2019,1000.0,AUTOMATIC,PETROL,66000.0,DANKOTUWA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,107.0,6,6,11000.0,16,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,1000.0,AUTOMATIC,PETROL,176000.0,HOMAGAMA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,59.5,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,1077.0,AUTOMATIC,PETROL,176000.0,GALLE,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.0,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,KULIYAPITIYA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.39868421052632,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2003,990.0,AUTOMATIC,PETROL,242000.0,KADAWATHA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,38.0,22,22,11000.0,2,242000.0,242000.0,242000.0,0.0,242000.0,242000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2014,1000.0,AUTOMATIC,PETROL,121000.0,RATNAPURA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,115.59375,11,11,11000.0,2,121000.0,121000.0,121000.0,0.0,121000.0,121000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2012,1000.0,AUTOMATIC,PETROL,143000.0,COLOMBO,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,65.0,13,13,11000.0,4,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1000.0,AUTOMATIC,PETROL,165000.0,KADAWATHA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,62.5,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,JA-ELA,2024-12-25,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.0,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1300.0,AUTOMATIC,PETROL,198000.0,DEHIWALA-MOUNT-LAVINIA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,57.5,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,RATNAPURA,2024-12-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,84.1,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2019,990.0,AUTOMATIC,PETROL,66000.0,GAMPAHA,2024-12-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,96.75,6,6,11000.0,16,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,KANDY,2024-12-24,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,92.0,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,PANADURA,2024-12-23,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.5,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,MIRIGAMA,2024-12-23,NO LEASING,USED,AVAILABLE,NOT_AVAILABLE,AVAILABLE,AVAILABLE,51.4,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2015,1000.0,AUTOMATIC,PETROL,110000.0,KANDY,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,75.0,10,10,11000.0,28,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2019,1000.0,AUTOMATIC,PETROL,66000.0,GAMPAHA,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,98.775,6,6,11000.0,16,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,KATUNAYAKE,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,82.9,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1300.0,AUTOMATIC,PETROL,198000.0,KANDY,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.0,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,PUTTALAM,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,60.1125,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1000.0,AUTOMATIC,PETROL,165000.0,MATALE,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,63.5,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,GALLE,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,86.0,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1300.0,AUTOMATIC,PETROL,198000.0,COLOMBO,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.810526315789474,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,1000.0,AUTOMATIC,PETROL,176000.0,PANADURA,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.0,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,990.0,AUTOMATIC,PETROL,198000.0,PILIYANDALA,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.75,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,TANGALLE,2024-12-21,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.65,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,KANDY,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.0,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,1000.0,AUTOMATIC,PETROL,176000.0,GAMPAHA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,59.5,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,ANURADAPURA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,53.5,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,RAGAMA,2024-12-20,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,64.7,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,RAGAMA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,64.7,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,GAMPAHA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.5,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2012,1300.0,AUTOMATIC,PETROL,143000.0,RAGAMA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,64.7,13,13,11000.0,4,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,RATNAPURA,2024-12-20,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.9,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,KURUNEGALA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.39868421052632,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1000.0,AUTOMATIC,PETROL,88000.0,POLONNARUWA,2024-12-19,ONGOING LEASE,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,81.0,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,WENNAPPUWA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,60.1125,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,1300.0,AUTOMATIC,PETROL,165000.0,KIRIBATHGODA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,65.0,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,HORANA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,75.8,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1077.0,AUTOMATIC,PETROL,99000.0,JA-ELA,2024-12-19,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,77.56627906976743,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2024-12-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,91.9,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,CHILAW,2024-12-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.75,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,MATARA,2024-12-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.39868421052632,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2010,990.0,AUTOMATIC,PETROL,165000.0,GAMPAHA,2024-12-18,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,63.75,15,15,11000.0,25,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,PANADURA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.0,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,PILIYANDALA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,55.0,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2019,990.0,AUTOMATIC,PETROL,66000.0,MATALE,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,108.0,6,6,11000.0,16,66000.0,66000.0,66000.0,0.0,66000.0,66000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,990.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,86.0,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,PANADURA,2024-12-17,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,52.5,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,HORANA,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,90.0,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,COLOMBO,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.0,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,NITTAMBUWA,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,82.0,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2017,1300.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2024-12-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,84.1,8,8,11000.0,25,88000.0,88000.0,88000.0,0.0,88000.0,88000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2018,1000.0,AUTOMATIC,PETROL,77000.0,AMBALANGODA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,90.0,7,7,11000.0,36,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,1000.0,AUTOMATIC,PETROL,176000.0,DAMBULLA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,58.0,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2009,990.0,AUTOMATIC,PETROL,176000.0,PILIYANDALA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,56.25,16,16,11000.0,16,176000.0,176000.0,176000.0,0.0,176000.0,176000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,1000.0,AUTOMATIC,PETROL,187000.0,PILIYANDALA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.75,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2016,1000.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,77.56627906976743,9,9,11000.0,56,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2008,990.0,AUTOMATIC,PETROL,187000.0,PANNIPITIYA,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,56.5,17,17,11000.0,56,187000.0,187000.0,187000.0,0.0,187000.0,187000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2007,1000.0,AUTOMATIC,PETROL,198000.0,KANDY,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.75,18,18,11000.0,75,198000.0,198000.0,198000.0,0.0,198000.0,198000.0,True,False,0.0,within_comparable_range
TOYOTA,VITZ,2006,1000.0,AUTOMATIC,PETROL,209000.0,MATALE,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,54.5,19,19,11000.0,2,209000.0,209000.0,209000.0,0.0,209000.0,209000.0,False,False,0.0,within_comparable_range
TOYOTA,VITZ,2015,1000.0,AUTOMATIC,PETROL,110000.0,PANADURA,2024-12-14,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,73.25,10,10,11000.0,28,110000.0,110000.0,110000.0,0.0,110000.0,110000.0,True,False,0.0,within_comparable_range
